,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-671270000.0,490105000.0,-305951000.0,-36437000.0,228450000.0
Repurchase Of Capital Stock,0.0,-1414000.0,0.0,-222207000.0,
Repayment Of Debt,-606461000.0,-526735000.0,-271730000.0,-161073000.0,-1124721000.0
Issuance Of Debt,606183000.0,726780000.0,5379000.0,1793891000.0,618709000.0
Issuance Of Capital Stock,,,,,3149567000.0
Capital Expenditure,-1870129000.0,-1400763000.0,-1471829000.0,-916418000.0,-833080000.0
End Cash Position,2148312000.0,2516524000.0,2995425000.0,3636011000.0,3194255000.0
Beginning Cash Position,2516524000.0,2995425000.0,3636011000.0,3194255000.0,1420184000.0
Changes In Cash,-368212000.0,-478901000.0,-640586000.0,441756000.0,1774071000.0
Financing Cash Flow,-733898000.0,-428405000.0,-739040000.0,797653000.0,2162708000.0
Net Other Financing Charges,192205000.0,-140861000.0,58085000.0,-144386000.0,15377000.0
Interest Paid Cff,-423571000.0,-388306000.0,-382106000.0,-363889000.0,-306487000.0
Net Common Stock Issuance,0.0,-1414000.0,0.0,-222207000.0,3149567000.0
Common Stock Payments,0.0,-1414000.0,0.0,-222207000.0,
Common Stock Issuance,,,,,3149567000.0
Net Issuance Payments Of Debt,-278000.0,200045000.0,-266351000.0,1632818000.0,-506012000.0
Net Long Term Debt Issuance,-278000.0,200045000.0,-266351000.0,1632818000.0,-506012000.0
Long Term Debt Payments,-606461000.0,-526735000.0,-271730000.0,-161073000.0,-1124721000.0
Long Term Debt Issuance,606183000.0,726780000.0,5379000.0,1793891000.0,618709000.0
Investing Cash Flow,-833173000.0,-1941364000.0,-1067424000.0,-1235878000.0,-1450167000.0
Net Investment Purchase And Sale,1036956000.0,-540601000.0,404405000.0,-319460000.0,315819000.0
Purchase Of Investment,333286000.0,,,-319460000.0,233021000.0
Sale Of Business,0.0,0.0,,,0.0
Net PPE Purchase And Sale,-1870129000.0,-1400763000.0,-1471829000.0,-916418000.0,-833080000.0
Purchase Of PPE,-1870129000.0,-1400763000.0,-1471829000.0,-916418000.0,-833080000.0
Operating Cash Flow,1198859000.0,1890868000.0,1165878000.0,879981000.0,1061530000.0
Taxes Refund Paid,-70557000.0,-57008000.0,-34573000.0,-98923000.0,-135894000.0
Change In Working Capital,188708000.0,66062000.0,-594279000.0,86950000.0,-716436000.0
Change In Other Current Assets,281313000.0,-134404000.0,-54823000.0,-153749000.0,-78453000.0
Change In Payable,538569000.0,30723000.0,-473522000.0,-106877000.0,-127548000.0
Change In Prepaid Assets,-278024000.0,263126000.0,-118902000.0,62523000.0,50476000.0
Change In Inventory,-68181000.0,162524000.0,15155000.0,-107370000.0,154232000.0
Change In Receivables,-400508000.0,-307245000.0,-5531000.0,495355000.0,-704456000.0
Other Non Cash Items,-37780000.0,556733000.0,751548000.0,-277274000.0,1963635000.0
Provisionand Write Offof Assets,-1680000.0,-2274000.0,-6464000.0,5479000.0,-9743000.0
Deferred Tax,,,,-104211000.0,0.0
Depreciation And Amortization,816567000.0,760374000.0,661776000.0,554885000.0,616604000.0
Depreciation,816567000.0,760374000.0,661776000.0,554885000.0,616604000.0
Gain Loss On Investment Securities,,,,-6047000.0,38675000.0
Net Foreign Currency Exchange Gain Loss,73960000.0,-95380000.0,,,
Net Income From Continuing Operations,268082000.0,689563000.0,754758000.0,719577000.0,-1466851000.0
