,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,1480662000.0,1121513000.0,1794029000.0,1826609000.0,2030162000.0,
Repayment Of Debt,-1398982000.0,-4732849000.0,-626758000.0,-2506391000.0,-5660283000.0,
Issuance Of Debt,4344872000.0,3403760000.0,3240931000.0,3135086000.0,4861492000.0,
Capital Expenditure,-47619000.0,-132981000.0,-126631000.0,-67386000.0,-63486000.0,
End Cash Position,2131925000.0,2229320000.0,2098039000.0,2198935000.0,1932805000.0,
Other Cash Adjustment Outside Changein Cash,,,0.0,,,
Beginning Cash Position,2229320000.0,2098039000.0,2198935000.0,1932805000.0,1973401000.0,
Changes In Cash,-97395000.0,131282000.0,-100896000.0,266129000.0,-40596000.0,
Financing Cash Flow,2396988000.0,-2759653000.0,1315823000.0,-563446000.0,-500031000.0,
Net Other Financing Charges,-543056000.0,-153813000.0,-84263000.0,-168657000.0,304207000.0,
Cash Dividends Paid,-5846000.0,-1276751000.0,-1214087000.0,-1023484000.0,-5447000.0,
Common Stock Dividend Paid,,-1276751000.0,,,,-827110000.0
Net Issuance Payments Of Debt,2945890000.0,-1329089000.0,2614173000.0,628695000.0,-798791000.0,
Net Long Term Debt Issuance,2945890000.0,-1329089000.0,2614173000.0,628695000.0,-798791000.0,
Long Term Debt Payments,-1398982000.0,-4732849000.0,-626758000.0,-2506391000.0,-5660283000.0,
Long Term Debt Issuance,4344872000.0,3403760000.0,3240931000.0,3135086000.0,4861492000.0,
Investing Cash Flow,-4022664000.0,1636441000.0,-3337379000.0,-1064420000.0,-1634213000.0,
Net Other Investing Changes,-1085320000.0,-1374097000.0,-1416148000.0,-1099094000.0,-1013719000.0,
Net Investment Purchase And Sale,-2889725000.0,3099142000.0,-1794600000.0,102060000.0,-557008000.0,
Sale Of Investment,3175890000.0,6163911000.0,3303578000.0,3245093000.0,3276986000.0,
Purchase Of Investment,-6065615000.0,-3064769000.0,-5098178000.0,-3143033000.0,-3833994000.0,
Net Intangibles Purchase And Sale,-7015000.0,-5877000.0,-6602000.0,-4185000.0,-3879000.0,
Purchase Of Intangibles,-7015000.0,-5877000.0,-6602000.0,-4185000.0,-3879000.0,
Net PPE Purchase And Sale,-40604000.0,-127104000.0,-120029000.0,-63201000.0,-59607000.0,
Purchase Of PPE,-40604000.0,-127104000.0,-120029000.0,-63201000.0,-59607000.0,
Operating Cash Flow,1528281000.0,1254494000.0,1920660000.0,1893995000.0,2093648000.0,
Taxes Refund Paid,-848676000.0,-489484000.0,-291390000.0,-597818000.0,-515608000.0,
Interest Paid Cfo,-515761000.0,-665935000.0,-454824000.0,-583249000.0,-380766000.0,
Dividend Received Cfo,525000.0,37170000.0,79930000.0,168539000.0,0.0,
Change In Working Capital,-551210000.0,-1329519000.0,-671138000.0,50198000.0,-249215000.0,
Change In Other Current Liabilities,-394755000.0,-1503463000.0,-541870000.0,-747162000.0,113274000.0,
Change In Other Current Assets,-434287000.0,113882000.0,-514085000.0,-255325000.0,-6705000.0,
Change In Payable,-175034000.0,-88780000.0,87497000.0,-176243000.0,-20464000.0,
Change In Receivables,452866000.0,148842000.0,297320000.0,1228928000.0,-335320000.0,
Other Non Cash Items,211298000.0,762266000.0,637565000.0,291312000.0,122745000.0,
Provisionand Write Offof Assets,96747000.0,96002000.0,88529000.0,73844000.0,102878000.0,
Deferred Tax,42371000.0,112703000.0,121764000.0,59574000.0,49181000.0,
Depreciation And Amortization,615524000.0,604691000.0,599860000.0,602646000.0,590020000.0,
Depreciation,615524000.0,604691000.0,599860000.0,602646000.0,590020000.0,
Pension And Employee Benefit Expense,2589000.0,8684000.0,8684000.0,8684000.0,8684000.0,
Gain Loss On Investment Securities,37386000.0,69323000.0,52233000.0,134867000.0,33901000.0,
Net Income From Continuing Operations,2514880000.0,2113516000.0,1826676000.0,1758714000.0,2392340000.0,
