,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2024-12-31
Free Cash Flow,-54648606000.0,83289352000.0,-24100807000.0,-1211047000.0,36877747000.0,
Repurchase Of Capital Stock,0.0,-119966000.0,0.0,0.0,0.0,
Repayment Of Debt,-16730307000.0,-21463418000.0,-38946314000.0,-33833203000.0,-31491112000.0,
Issuance Of Debt,21190273000.0,44093941000.0,52823963000.0,38006528000.0,46077281000.0,
Capital Expenditure,-2056294000.0,-2897706000.0,-4248473000.0,-2026948000.0,-2886742000.0,
End Cash Position,224306799000.0,285856451000.0,193516834000.0,225625971000.0,222829387000.0,
Beginning Cash Position,285856451000.0,193516834000.0,225625971000.0,222829387000.0,171220729000.0,
Effect Of Exchange Rate Changes,-129764000.0,10091000.0,112381000.0,-28030000.0,-596000.0,
Changes In Cash,-61419888000.0,92329526000.0,-32221518000.0,2824614000.0,51609254000.0,
Financing Cash Flow,-5064290000.0,3901648000.0,-3313703000.0,-8922838000.0,5879811000.0,
Cash Flow From Continuing Financing Activities,-5064290000.0,3901648000.0,-3313703000.0,-8922838000.0,5879811000.0,
Net Other Financing Charges,822218000.0,-59130000.0,-16927000.0,-46353000.0,-133368000.0,
Interest Paid Cff,-10346474000.0,-18549779000.0,-17174425000.0,-13049810000.0,-8572990000.0,
Cash Dividends Paid,0.0,0.0,0.0,0.0,0.0,
Net Common Stock Issuance,0.0,-119966000.0,0.0,0.0,0.0,
Common Stock Payments,0.0,-119966000.0,0.0,0.0,0.0,
Net Issuance Payments Of Debt,4459966000.0,22630523000.0,13877649000.0,4173325000.0,14586169000.0,
Net Long Term Debt Issuance,4459966000.0,22630523000.0,13877649000.0,4173325000.0,14586169000.0,
Long Term Debt Payments,-16730307000.0,-21463418000.0,-38946314000.0,-33833203000.0,-31491112000.0,
Long Term Debt Issuance,21190273000.0,44093941000.0,52823963000.0,38006528000.0,46077281000.0,
Investing Cash Flow,-3763286000.0,2240820000.0,-9055481000.0,10931551000.0,5964954000.0,
Cash Flow From Continuing Investing Activities,-3763286000.0,2240820000.0,-9055481000.0,10931551000.0,5964954000.0,
Net Other Investing Changes,489821000.0,342680000.0,389630000.0,332719000.0,254321000.0,
Interest Received Cfi,14347752000.0,12606813000.0,13172501000.0,16747065000.0,10937362000.0,
Dividends Received Cfi,351385000.0,9086000.0,118205000.0,0.0,282987000.0,
Net Investment Purchase And Sale,-17007774000.0,-7926699000.0,-18952042000.0,-4340185000.0,-2914208000.0,
Sale Of Investment,49443572000.0,65166526000.0,57270238000.0,60364165000.0,43987577000.0,
Purchase Of Investment,-66451346000.0,-73093225000.0,-76222280000.0,-64704350000.0,-46901785000.0,
Net Business Purchase And Sale,,,0.0,0.0,,0.0
Purchase Of Business,,,0.0,0.0,,0.0
Net Intangibles Purchase And Sale,-1554330000.0,-2120743000.0,-2746356000.0,-1322158000.0,-1856399000.0,
Purchase Of Intangibles,-1554330000.0,-2120743000.0,-2746356000.0,-1322158000.0,-1856399000.0,
Net PPE Purchase And Sale,-390140000.0,-670317000.0,-1037419000.0,-485890000.0,-739109000.0,
Sale Of PPE,111824000.0,106646000.0,464698000.0,218900000.0,291234000.0,
Purchase Of PPE,-501964000.0,-776963000.0,-1502117000.0,-704790000.0,-1030343000.0,
Operating Cash Flow,-52592312000.0,86187058000.0,-19852334000.0,815901000.0,39764489000.0,
Cash Flow From Continuing Operating Activities,-52592312000.0,86187058000.0,-19852333000.0,815900000.0,39764489000.0,
Taxes Refund Paid,-8598260000.0,-2778301000.0,-1653669000.0,-1462032000.0,-1715123000.0,
Interest Received Cfo,34015931000.0,32171945000.0,32724051000.0,30348810000.0,29166530000.0,
Interest Paid Cfo,-29528628000.0,-31183829000.0,-29960597000.0,-28884125000.0,-25180530000.0,
Change In Working Capital,-75708780000.0,59216458000.0,-47411544000.0,-23101142000.0,10724710000.0,
Change In Other Working Capital,-26735684000.0,104365459000.0,48163643000.0,37719632000.0,59928616000.0,
Change In Other Current Liabilities,21068642000.0,49328169000.0,16308023000.0,10987492000.0,19036749000.0,
Change In Other Current Assets,-22266107000.0,-39026617000.0,-6917072000.0,-4764940000.0,-19905183000.0,
Other Non Cash Items,10207988000.0,11030312000.0,11848784000.0,10981576000.0,13143369000.0,
Asset Impairment Charge,81583000.0,1067245000.0,1252708000.0,-97379000.0,118380000.0,
Depreciation Amortization Depletion,1806905000.0,1811307000.0,1809476000.0,1755648000.0,1827158000.0,
Depreciation And Amortization,1806905000.0,1811307000.0,1809476000.0,1755648000.0,1827158000.0,
Amortization Cash Flow,1247745000.0,1275571000.0,1169553000.0,1142244000.0,1173741000.0,
Amortization Of Intangibles,1247745000.0,1275571000.0,1169553000.0,1142244000.0,1173741000.0,
Depreciation,559160000.0,535736000.0,639923000.0,613404000.0,653417000.0,
Operating Gains Losses,-397054000.0,-563507000.0,-852007000.0,-497326000.0,-342366000.0,
Earnings Losses From Equity Investments,-535159000.0,-448223000.0,-826228000.0,-453671000.0,-494830000.0,
Gain Loss On Investment Securities,41639000.0,-53354000.0,139695000.0,-71824000.0,180280000.0,
Net Foreign Currency Exchange Gain Loss,129764000.0,-10091000.0,-112381000.0,28030000.0,596000.0,
Gain Loss On Sale Of PPE,2259000.0,2588000.0,11028000.0,19185000.0,93036000.0,
Gain Loss On Sale Of Business,-92000.0,-301000.0,-24051000.0,0.0,-72491000.0,
Net Income From Continuing Operations,7337228000.0,7830098000.0,5751918000.0,4880344000.0,4329404000.0,
